,boro_code,First Borough Name,2020 Census Tract,ED_BOE,ED_number_voters,censusTract2020_num_voters,tract_to_ed_ratio,tract_boro
3075,47,Brooklyn,74200,41012,870,1835,0.47411444141689374,47_74200
3076,47,Brooklyn,74200,41013,3,1835,0.0016348773841961854,47_74200
3077,47,Brooklyn,74200,42053,321,1835,0.17493188010899183,47_74200
3078,47,Brooklyn,74200,42055,641,1835,0.34931880108991825,47_74200
3079,47,Brooklyn,74400,41014,1077,1364,0.7895894428152492,47_74400
3080,47,Brooklyn,74400,42058,287,1364,0.21041055718475074,47_74400
3081,47,Brooklyn,74600,41031,425,1097,0.38742023701002737,47_74600
3082,47,Brooklyn,74600,41032,245,1097,0.22333637192342753,47_74600
3083,47,Brooklyn,74600,41033,427,1097,0.3892433910665451,47_74600
3084,47,Brooklyn,74800,42057,596,1245,0.478714859437751,47_74800
3085,47,Brooklyn,74800,42058,649,1245,0.521285140562249,47_74800
3086,47,Brooklyn,75000,42053,200,1620,0.12345679012345678,47_75000
3087,47,Brooklyn,75000,42054,885,1620,0.5462962962962963,47_75000
3088,47,Brooklyn,75000,42055,535,1620,0.33024691358024694,47_75000
3089,47,Brooklyn,75200,42052,381,788,0.48350253807106597,47_75200
3090,47,Brooklyn,75200,42054,407,788,0.516497461928934,47_75200
3091,47,Brooklyn,75400,42056,142,1044,0.1360153256704981,47_75400
3092,47,Brooklyn,75400,42057,404,1044,0.38697318007662834,47_75400
3093,47,Brooklyn,75400,42059,498,1044,0.47701149425287354,47_75400
3094,47,Brooklyn,75600,41023,572,1146,0.49912739965095987,47_75600
3095,47,Brooklyn,75600,41031,574,1146,0.5008726003490401,47_75600
3096,47,Brooklyn,75800,41022,563,1256,0.4482484076433121,47_75800
3097,47,Brooklyn,75800,41023,536,1256,0.4267515923566879,47_75800
3098,47,Brooklyn,75800,41025,157,1256,0.125,47_75800
3099,47,Brooklyn,76000,42056,520,1619,0.3211859172328598,47_76000
3100,47,Brooklyn,76000,42059,459,1619,0.2835083384805435,47_76000
3101,47,Brooklyn,76000,48024,466,1619,0.2878319950586782,47_76000
3102,47,Brooklyn,76000,48025,174,1619,0.10747374922791847,47_76000
3103,47,Brooklyn,76200,42052,530,2257,0.23482498892334958,47_76200
3104,47,Brooklyn,76200,42054,111,2257,0.04918032786885246,47_76200
3105,47,Brooklyn,76200,42056,339,2257,0.15019937970757644,47_76200
3106,47,Brooklyn,76200,48021,469,2257,0.20779796189632255,47_76200
3107,47,Brooklyn,76200,48022,115,2257,0.05095259193619849,47_76200
3108,47,Brooklyn,76200,48023,115,2257,0.05095259193619849,47_76200
3109,47,Brooklyn,76200,48024,578,2257,0.256092157731502,47_76200
3110,47,Brooklyn,76400,42041,899,2350,0.3825531914893617,47_76400
3111,47,Brooklyn,76400,42049,692,2350,0.294468085106383,47_76400
3112,47,Brooklyn,76400,42050,679,2350,0.28893617021276596,47_76400
3113,47,Brooklyn,76400,44067,80,2350,0.03404255319148936,47_76400
3114,47,Brooklyn,76600,42042,732,1333,0.5491372843210802,47_76600
3115,47,Brooklyn,76600,42050,601,1333,0.4508627156789197,47_76600
3116,47,Brooklyn,76800,45001,623,1764,0.3531746031746032,47_76800
3117,47,Brooklyn,76800,48025,546,1764,0.30952380952380953,47_76800
3118,47,Brooklyn,76800,48026,428,1764,0.24263038548752835,47_76800
3119,47,Brooklyn,76800,48031,167,1764,0.09467120181405896,47_76800
3120,47,Brooklyn,77000,42023,459,1726,0.26593279258400926,47_77000
3121,47,Brooklyn,77000,42042,207,1726,0.11993047508690614,47_77000
3122,47,Brooklyn,77000,42043,186,1726,0.10776361529548088,47_77000
3123,47,Brooklyn,77000,42045,874,1726,0.5063731170336037,47_77000
3124,47,Brooklyn,77200,42023,1053,2033,0.5179537629119528,47_77200
3125,47,Brooklyn,77200,42042,152,2033,0.07476635514018691,47_77200
3126,47,Brooklyn,77200,42050,214,2033,0.10526315789473684,47_77200
3127,47,Brooklyn,77200,42052,449,2033,0.22085587801278897,47_77200
3128,47,Brooklyn,77200,42053,165,2033,0.08116084604033448,47_77200
3129,47,Brooklyn,77400,42051,976,1711,0.570426651081239,47_77400
3130,47,Brooklyn,77400,42053,735,1711,0.429573348918761,47_77400
3131,47,Brooklyn,77600,41004,1433,2483,0.5771244462343939,47_77600
3132,47,Brooklyn,77600,41005,501,2483,0.2017720499395892,47_77600
3133,47,Brooklyn,77600,41006,349,2483,0.1405557792992348,47_77600
3134,47,Brooklyn,77600,42047,200,2483,0.08054772452678212,47_77600
3135,47,Brooklyn,78000,58043,257,1721,0.1493317838466008,47_78000
3136,47,Brooklyn,78000,58044,573,1721,0.33294596165020335,47_78000
3137,47,Brooklyn,78000,58045,891,1721,0.5177222545031959,47_78000
3138,47,Brooklyn,78200,58038,755,2496,0.30248397435897434,47_78200
3139,47,Brooklyn,78200,58039,1051,2496,0.42107371794871795,47_78200
3140,47,Brooklyn,78200,58043,227,2496,0.09094551282051282,47_78200
3141,47,Brooklyn,78200,58044,463,2496,0.18549679487179488,47_78200
3142,47,Brooklyn,78400,42046,161,1555,0.10353697749196142,47_78400
3143,47,Brooklyn,78400,58039,226,1555,0.14533762057877814,47_78400
3144,47,Brooklyn,78400,58040,1168,1555,0.7511254019292605,47_78400
3145,47,Brooklyn,78601,42043,539,1293,0.4168600154679041,47_78601
3146,47,Brooklyn,78601,42045,78,1293,0.060324825986078884,47_78601
3147,47,Brooklyn,78601,42047,676,1293,0.522815158546017,47_78601
3148,47,Brooklyn,78602,42046,790,1217,0.6491372226787182,47_78602
3149,47,Brooklyn,78602,42047,427,1217,0.35086277732128185,47_78602
3150,47,Brooklyn,78801,42043,807,1136,0.710387323943662,47_78801
3151,47,Brooklyn,78801,42044,329,1136,0.289612676056338,47_78801
3152,47,Brooklyn,78802,42044,770,770,1.0,47_78802
3153,47,Brooklyn,79001,42036,722,722,1.0,47_79001
3154,47,Brooklyn,79002,42036,646,2201,0.2935029532030895,47_79002
3155,47,Brooklyn,79002,42037,1555,2201,0.7064970467969105,47_79002
3156,47,Brooklyn,79201,42017,832,941,0.8841657810839533,47_79201
3157,47,Brooklyn,79201,42018,109,941,0.11583421891604676,47_79201
3158,47,Brooklyn,79202,42016,68,1199,0.0567139282735613,47_79202
3159,47,Brooklyn,79202,42017,768,1199,0.640533778148457,47_79202
3160,47,Brooklyn,79202,42018,363,1199,0.30275229357798167,47_79202
3161,47,Brooklyn,79400,42014,335,1122,0.2985739750445633,47_79400
3162,47,Brooklyn,79400,42015,741,1122,0.660427807486631,47_79400
3163,47,Brooklyn,79400,42016,46,1122,0.040998217468805706,47_79400
3164,47,Brooklyn,79601,43054,1479,2865,0.5162303664921466,47_79601
3165,47,Brooklyn,79601,43055,777,2865,0.2712041884816754,47_79601
3166,47,Brooklyn,79601,43056,609,2865,0.21256544502617802,47_79601
3167,47,Brooklyn,79602,42009,192,2856,0.06722689075630252,47_79602
3168,47,Brooklyn,79602,43056,831,2856,0.29096638655462187,47_79602
3169,47,Brooklyn,79602,43060,1174,2856,0.4110644257703081,47_79602
3170,47,Brooklyn,79602,43061,659,2856,0.23074229691876752,47_79602
3171,47,Brooklyn,79801,43036,1293,2258,0.5726306465899026,47_79801
3172,47,Brooklyn,79801,43038,965,2258,0.4273693534100974,47_79801
3173,47,Brooklyn,79802,43037,1571,3879,0.40500128899200827,47_79802
3174,47,Brooklyn,79802,43038,443,3879,0.11420469193091003,47_79802
3175,47,Brooklyn,79802,43053,1473,3879,0.37973704563031707,47_79802
3176,47,Brooklyn,79802,43055,392,3879,0.10105697344676463,47_79802
3177,47,Brooklyn,80000,43032,610,2401,0.2540608079966681,47_80000
3178,47,Brooklyn,80000,43033,748,2401,0.31153685964181593,47_80000
3179,47,Brooklyn,80000,43039,378,2401,0.15743440233236153,47_80000
3180,47,Brooklyn,80000,43040,665,2401,0.27696793002915454,47_80000
3181,47,Brooklyn,80200,43039,712,2825,0.25203539823008847,47_80200
3182,47,Brooklyn,80200,43042,1220,2825,0.431858407079646,47_80200
3183,47,Brooklyn,80200,43057,765,2825,0.27079646017699116,47_80200
3184,47,Brooklyn,80200,43058,128,2825,0.04530973451327434,47_80200
3185,47,Brooklyn,80400,43035,461,1985,0.23224181360201512,47_80400
3186,47,Brooklyn,80400,43040,724,1985,0.36473551637279594,47_80400
3187,47,Brooklyn,80400,43041,733,1985,0.36926952141057934,47_80400
3188,47,Brooklyn,80400,43058,67,1985,0.033753148614609575,47_80400
3189,47,Brooklyn,80600,43035,432,1849,0.23363980530016226,47_80600
3190,47,Brooklyn,80600,43043,680,1849,0.3677663601946998,47_80600
3191,47,Brooklyn,80600,43044,737,1849,0.3985938345051379,47_80600
3192,47,Brooklyn,80800,43048,465,1038,0.4479768786127168,47_80800
3193,47,Brooklyn,80800,43050,573,1038,0.5520231213872833,47_80800
3194,47,Brooklyn,81000,43041,636,1202,0.5291181364392679,47_81000
3195,47,Brooklyn,81000,43045,310,1202,0.2579034941763727,47_81000
3196,47,Brooklyn,81000,43050,256,1202,0.2129783693843594,47_81000
3197,47,Brooklyn,81400,43051,111,1727,0.06427330631152287,47_81400
3198,47,Brooklyn,81400,43052,797,1727,0.4614939200926462,47_81400
3199,47,Brooklyn,81400,58001,819,1727,0.47423277359583094,47_81400
3200,47,Brooklyn,81600,43050,79,1521,0.05193951347797501,47_81600
3201,47,Brooklyn,81600,43052,310,1521,0.20381328073635765,47_81600
3202,47,Brooklyn,81600,43058,97,1521,0.06377383300460224,47_81600
3203,47,Brooklyn,81600,43068,670,1521,0.44049967126890205,47_81600
3204,47,Brooklyn,81600,58001,365,1521,0.23997370151216305,47_81600
3205,47,Brooklyn,81800,43058,641,2961,0.21648091860857818,47_81800
3206,47,Brooklyn,81800,43066,1243,2961,0.41979061127997297,47_81800
3207,47,Brooklyn,81800,43067,671,2961,0.22661263086795003,47_81800
3208,47,Brooklyn,81800,43068,406,2961,0.13711583924349882,47_81800
3209,47,Brooklyn,82000,42015,206,3112,0.06619537275064268,47_82000
3210,47,Brooklyn,82000,43058,214,3112,0.06876606683804627,47_82000
3211,47,Brooklyn,82000,43062,855,3112,0.27474293059125965,47_82000
3212,47,Brooklyn,82000,43065,1223,3112,0.3929948586118252,47_82000
3213,47,Brooklyn,82000,43067,614,3112,0.19730077120822623,47_82000
3214,47,Brooklyn,82200,42009,627,4577,0.13698929429757484,47_82200
3215,47,Brooklyn,82200,43057,808,4577,0.17653484815381254,47_82200
3216,47,Brooklyn,82200,43061,479,4577,0.10465370329910421,47_82200
3217,47,Brooklyn,82200,43063,1154,4577,0.2521302162988857,47_82200
3218,47,Brooklyn,82200,43064,1509,4577,0.3296919379506227,47_82200
3219,47,Brooklyn,82400,42010,917,2836,0.32334273624823695,47_82400
3220,47,Brooklyn,82400,42015,414,2836,0.1459802538787024,47_82400
3221,47,Brooklyn,82400,42016,400,2836,0.14104372355430184,47_82400
3222,47,Brooklyn,82400,42031,1105,2836,0.3896332863187588,47_82400
3223,47,Brooklyn,82600,42016,797,3134,0.25430759412890874,47_82600
3224,47,Brooklyn,82600,42033,931,3134,0.2970644543714103,47_82600
3225,47,Brooklyn,82600,42034,962,3134,0.30695596681557114,47_82600
3226,47,Brooklyn,82600,42035,444,3134,0.14167198468410977,47_82600
3227,47,Brooklyn,82800,42038,1492,2065,0.7225181598062954,47_82800
3228,47,Brooklyn,82800,42039,393,2065,0.19031476997578692,47_82800
3229,47,Brooklyn,82800,42040,180,2065,0.08716707021791767,47_82800
3230,47,Brooklyn,83000,42039,951,3251,0.29252537680713625,47_83000
3231,47,Brooklyn,83000,42040,1065,3251,0.32759151030452166,47_83000
3232,47,Brooklyn,83000,58037,904,3251,0.27806828668102124,47_83000
3233,47,Brooklyn,83000,58038,331,3251,0.10181482620732082,47_83000
3234,47,Brooklyn,83200,58034,435,1569,0.27724665391969405,47_83200
3235,47,Brooklyn,83200,58037,661,1569,0.4212874442319949,47_83200
3236,47,Brooklyn,83200,58041,473,1569,0.301465901848311,47_83200
3237,47,Brooklyn,83400,58034,482,1310,0.36793893129770994,47_83400
3238,47,Brooklyn,83400,58035,149,1310,0.11374045801526718,47_83400
3239,47,Brooklyn,83400,58041,679,1310,0.518320610687023,47_83400
3240,47,Brooklyn,83600,58042,566,1360,0.4161764705882353,47_83600
3241,47,Brooklyn,83600,58043,794,1360,0.5838235294117647,47_83600
3242,47,Brooklyn,83800,58035,817,1589,0.514159848961611,47_83800
3243,47,Brooklyn,83800,58042,772,1589,0.4858401510383889,47_83800
3244,47,Brooklyn,84000,41001,633,1578,0.4011406844106464,47_84000
3245,47,Brooklyn,84000,58036,945,1578,0.5988593155893536,47_84000
3246,47,Brooklyn,84600,41001,543,1214,0.4472817133443163,47_84600
3247,47,Brooklyn,84600,58033,564,1214,0.4645799011532125,47_84600
3248,47,Brooklyn,84600,58036,107,1214,0.08813838550247118,47_84600
3249,47,Brooklyn,84800,58028,535,1192,0.4488255033557047,47_84800
3250,47,Brooklyn,84800,58029,176,1192,0.1476510067114094,47_84800
3251,47,Brooklyn,84800,58033,481,1192,0.4035234899328859,47_84800
3252,47,Brooklyn,85000,58027,166,1064,0.15601503759398497,47_85000
3253,47,Brooklyn,85000,58028,523,1064,0.49154135338345867,47_85000
3254,47,Brooklyn,85000,58035,375,1064,0.3524436090225564,47_85000
3255,47,Brooklyn,85200,58024,1,1,1.0,47_85200
3256,47,Brooklyn,85400,42032,138,1280,0.1078125,47_85400
3257,47,Brooklyn,85400,42035,764,1280,0.596875,47_85400
3258,47,Brooklyn,85400,58024,62,1280,0.0484375,47_85400
3259,47,Brooklyn,85400,58034,252,1280,0.196875,47_85400
3260,47,Brooklyn,85400,58035,64,1280,0.05,47_85400
3261,47,Brooklyn,85600,42031,340,2110,0.16113744075829384,47_85600
3262,47,Brooklyn,85600,42032,1254,2110,0.5943127962085308,47_85600
3263,47,Brooklyn,85600,42033,297,2110,0.14075829383886257,47_85600
3264,47,Brooklyn,85600,58025,219,2110,0.1037914691943128,47_85600
3265,47,Brooklyn,85800,58025,1239,1481,0.8365968939905469,47_85800
3266,47,Brooklyn,85800,58027,242,1481,0.16340310600945307,47_85800
3267,47,Brooklyn,86000,58026,1042,1881,0.5539606592238171,47_86000
3268,47,Brooklyn,86000,58027,839,1881,0.4460393407761829,47_86000
3269,47,Brooklyn,86200,58008,657,1680,0.39107142857142857,47_86200
3270,47,Brooklyn,86200,58026,184,1680,0.10952380952380952,47_86200
3271,47,Brooklyn,86200,58028,424,1680,0.2523809523809524,47_86200
3272,47,Brooklyn,86200,58029,415,1680,0.24702380952380953,47_86200
3273,47,Brooklyn,86400,58009,604,1288,0.468944099378882,47_86400
3274,47,Brooklyn,86400,58010,614,1288,0.4767080745341615,47_86400
3275,47,Brooklyn,86400,58020,70,1288,0.05434782608695652,47_86400
3276,47,Brooklyn,86600,58006,243,1800,0.135,47_86600
3277,47,Brooklyn,86600,58009,729,1800,0.405,47_86600
3278,47,Brooklyn,86600,58010,176,1800,0.09777777777777778,47_86600
3279,47,Brooklyn,86600,58011,387,1800,0.215,47_86600
3280,47,Brooklyn,86600,58016,265,1800,0.14722222222222223,47_86600
3281,47,Brooklyn,86800,58004,50,1910,0.02617801047120419,47_86800
3282,47,Brooklyn,86800,58006,518,1910,0.2712041884816754,47_86800
3283,47,Brooklyn,86800,58007,1131,1910,0.5921465968586388,47_86800
3284,47,Brooklyn,86800,58008,211,1910,0.11047120418848168,47_86800
3285,47,Brooklyn,87000,43052,119,1766,0.06738391845979615,47_87000
3286,47,Brooklyn,87000,58002,158,1766,0.08946772366930918,47_87000
3287,47,Brooklyn,87000,58003,1489,1766,0.8431483578708947,47_87000
3288,47,Brooklyn,87200,43052,398,1762,0.22587968217934165,47_87200
3289,47,Brooklyn,87200,58002,1364,1762,0.7741203178206584,47_87200
3290,47,Brooklyn,87401,43045,889,1938,0.4587203302373581,47_87401
3291,47,Brooklyn,87401,43049,1049,1938,0.5412796697626419,47_87401
3292,47,Brooklyn,87600,43046,541,1087,0.49770009199632015,47_87600
3293,47,Brooklyn,87600,43047,68,1087,0.062557497700092,47_87600
3294,47,Brooklyn,87600,43048,478,1087,0.43974241030358785,47_87600
3295,47,Brooklyn,87800,43047,196,1486,0.13189771197846567,47_87800
3296,47,Brooklyn,87800,58005,56,1486,0.03768506056527591,47_87800
3297,47,Brooklyn,87800,58006,322,1486,0.21668909825033647,47_87800
3298,47,Brooklyn,87800,58011,912,1486,0.6137281292059219,47_87800
3299,47,Brooklyn,88001,43046,189,1157,0.1633535004321521,47_88001
3300,47,Brooklyn,88001,43047,968,1157,0.8366464995678479,47_88001
3301,47,Brooklyn,88002,58011,88,691,0.12735166425470332,47_88002
3302,47,Brooklyn,88002,58012,401,691,0.5803183791606368,47_88002
3303,47,Brooklyn,88002,58015,202,691,0.29232995658465993,47_88002
3304,47,Brooklyn,88200,58012,387,3627,0.10669975186104218,47_88200
3305,47,Brooklyn,88200,58013,894,3627,0.24648469809760132,47_88200
3306,47,Brooklyn,88200,58015,823,3627,0.22690929142542046,47_88200
3307,47,Brooklyn,88200,58016,613,3627,0.1690102012682658,47_88200
3308,47,Brooklyn,88200,58018,910,3627,0.25089605734767023,47_88200
3309,47,Brooklyn,88400,58013,337,2546,0.13236449332285938,47_88400
3310,47,Brooklyn,88400,58014,792,2546,0.3110761979575805,47_88400
3311,47,Brooklyn,88400,58015,558,2546,0.21916732128829536,47_88400
3312,47,Brooklyn,88400,58016,522,2546,0.20502749410840534,47_88400
3313,47,Brooklyn,88400,58017,337,2546,0.13236449332285938,47_88400
3314,47,Brooklyn,88600,58010,169,2215,0.0762979683972912,47_88600
3315,47,Brooklyn,88600,58017,425,2215,0.19187358916478556,47_88600
3316,47,Brooklyn,88600,58018,289,2215,0.13047404063205417,47_88600
3317,47,Brooklyn,88600,58019,545,2215,0.24604966139954854,47_88600
3318,47,Brooklyn,88600,58020,787,2215,0.35530474040632054,47_88600
3319,47,Brooklyn,88800,58020,51,2031,0.025110782865583457,47_88800
3320,47,Brooklyn,88800,58021,931,2031,0.4583948793697686,47_88800
3321,47,Brooklyn,88800,58022,21,2031,0.0103397341211226,47_88800
3322,47,Brooklyn,88800,58023,1028,2031,0.5061546036435254,47_88800
3323,47,Brooklyn,89000,55031,102,2827,0.03608065086664308,47_89000
3324,47,Brooklyn,89000,55032,83,2827,0.029359745313052705,47_89000
3325,47,Brooklyn,89000,55034,644,2827,0.22780332507958967,47_89000
3326,47,Brooklyn,89000,58019,510,2827,0.1804032543332154,47_89000
3327,47,Brooklyn,89000,58021,318,2827,0.11248673505482844,47_89000
3328,47,Brooklyn,89000,58022,1170,2827,0.41386628935267067,47_89000
3329,47,Brooklyn,89200,55045,387,1895,0.20422163588390502,47_89200
3330,47,Brooklyn,89200,55046,282,1895,0.14881266490765171,47_89200
3331,47,Brooklyn,89200,55052,104,1895,0.05488126649076517,47_89200
3332,47,Brooklyn,89200,58014,685,1895,0.36147757255936674,47_89200
3333,47,Brooklyn,89200,58017,437,1895,0.23060686015831133,47_89200
3334,47,Brooklyn,89400,55033,382,1923,0.19864794591783672,47_89400
3335,47,Brooklyn,89400,55035,238,1923,0.12376495059802392,47_89400
3336,47,Brooklyn,89400,55036,378,1923,0.19656786271450857,47_89400
3337,47,Brooklyn,89400,55045,925,1923,0.48101924076963076,47_89400
3338,47,Brooklyn,89600,55032,522,1754,0.2976054732041049,47_89600
3339,47,Brooklyn,89600,55033,860,1754,0.4903078677309008,47_89600
3340,47,Brooklyn,89600,55036,372,1754,0.2120866590649943,47_89600
3341,47,Brooklyn,89800,55036,418,1142,0.3660245183887916,47_89800
3342,47,Brooklyn,89800,55037,142,1142,0.1243432574430823,47_89800
3343,47,Brooklyn,89800,55044,582,1142,0.5096322241681261,47_89800
3344,47,Brooklyn,90000,55046,1329,3216,0.41324626865671643,47_90000
3345,47,Brooklyn,90000,55048,357,3216,0.11100746268656717,47_90000
3346,47,Brooklyn,90000,55049,1530,3216,0.47574626865671643,47_90000
3347,47,Brooklyn,90200,55047,582,1989,0.29260935143288086,47_90200
3348,47,Brooklyn,90200,55048,1054,1989,0.5299145299145299,47_90200
3349,47,Brooklyn,90200,55050,353,1989,0.17747611865258925,47_90200
3350,47,Brooklyn,90600,55020,96,2654,0.03617181612660136,47_90600
3351,47,Brooklyn,90600,55023,1474,2654,0.5553880934438583,47_90600
3352,47,Brooklyn,90600,55024,162,2654,0.06103993971363979,47_90600
3353,47,Brooklyn,90600,55025,922,2654,0.3474001507159005,47_90600
3354,47,Brooklyn,90800,55020,973,2461,0.39536773669240144,47_90800
3355,47,Brooklyn,90800,55021,203,2461,0.08248679398618448,47_90800
3356,47,Brooklyn,90800,55022,4,2461,0.0016253555465258025,47_90800
3357,47,Brooklyn,90800,55024,1281,2461,0.5205201137748883,47_90800
3358,47,Brooklyn,91000,55022,65,3454,0.018818760856977416,47_91000
3359,47,Brooklyn,91000,55026,1087,3454,0.31470758540822236,47_91000
3360,47,Brooklyn,91000,55027,1030,3454,0.29820497973364213,47_91000
3361,47,Brooklyn,91000,55028,950,3454,0.27504342790966996,47_91000
3362,47,Brooklyn,91000,55029,322,3454,0.09322524609148813,47_91000
3363,47,Brooklyn,91200,55025,779,4224,0.18442234848484848,47_91200
3364,47,Brooklyn,91200,55026,316,4224,0.07481060606060606,47_91200
3365,47,Brooklyn,91200,55041,1099,4224,0.26017992424242425,47_91200
3366,47,Brooklyn,91200,55042,1392,4224,0.32954545454545453,47_91200
3367,47,Brooklyn,91200,55043,638,4224,0.15104166666666666,47_91200
3368,47,Brooklyn,91600,55030,555,2604,0.21313364055299538,47_91600
3369,47,Brooklyn,91600,55032,582,2604,0.22350230414746544,47_91600
3370,47,Brooklyn,91600,55036,168,2604,0.06451612903225806,47_91600
3371,47,Brooklyn,91600,55038,1299,2604,0.4988479262672811,47_91600
3372,47,Brooklyn,91800,55029,168,1791,0.09380234505862646,47_91800
3373,47,Brooklyn,91800,55038,1,1791,0.0005583472920156337,47_91800
3374,47,Brooklyn,91800,55039,473,1791,0.26409826912339474,47_91800
3375,47,Brooklyn,91800,55040,1149,1791,0.6415410385259631,47_91800
3376,47,Brooklyn,92000,55029,464,2265,0.20485651214128037,47_92000
3377,47,Brooklyn,92000,55030,823,2265,0.363355408388521,47_92000
3378,47,Brooklyn,92000,55038,257,2265,0.11346578366445915,47_92000
3379,47,Brooklyn,92000,55039,721,2265,0.3183222958057395,47_92000
3380,47,Brooklyn,92200,58053,1554,1958,0.7936670071501533,47_92200
3381,47,Brooklyn,92200,60059,404,1958,0.20633299284984677,47_92200
3382,47,Brooklyn,92400,55043,206,1766,0.11664779161947905,47_92400
3383,47,Brooklyn,92400,55044,598,1766,0.33861834654586637,47_92400
3384,47,Brooklyn,92400,55047,703,1766,0.398074745186863,47_92400
3385,47,Brooklyn,92400,55050,259,1766,0.14665911664779163,47_92400
3386,47,Brooklyn,92800,58023,180,1564,0.11508951406649616,47_92800
3387,47,Brooklyn,92800,58051,251,1564,0.1604859335038363,47_92800
3388,47,Brooklyn,92800,58052,1093,1564,0.698849104859335,47_92800
3389,47,Brooklyn,92800,58053,40,1564,0.02557544757033248,47_92800
3390,47,Brooklyn,93000,58023,168,1691,0.09934949733885275,47_93000
3391,47,Brooklyn,93000,58049,480,1691,0.2838557066824364,47_93000
3392,47,Brooklyn,93000,58050,183,1691,0.10821998817267889,47_93000
3393,47,Brooklyn,93000,58051,860,1691,0.5085748078060319,47_93000
3394,47,Brooklyn,93200,41002,816,816,1.0,47_93200
3395,47,Brooklyn,93400,58030,347,1478,0.2347767253044655,47_93400
3396,47,Brooklyn,93400,58031,710,1478,0.4803788903924222,47_93400
3397,47,Brooklyn,93400,58049,421,1478,0.2848443843031123,47_93400
3398,47,Brooklyn,93600,58030,821,1153,0.7120555073720729,47_93600
3399,47,Brooklyn,93600,58031,160,1153,0.13876843018213356,47_93600
3400,47,Brooklyn,93600,58032,172,1153,0.1491760624457936,47_93600
3401,47,Brooklyn,93800,58008,691,1459,0.4736120630568883,47_93800
3402,47,Brooklyn,93800,58029,496,1459,0.3399588759424263,47_93800
3403,47,Brooklyn,93800,58030,272,1459,0.1864290610006854,47_93800
3404,47,Brooklyn,94401,41001,354,2111,0.167693036475604,47_94401
3405,47,Brooklyn,94401,41002,111,2111,0.052581714827096164,47_94401
3406,47,Brooklyn,94401,41003,563,2111,0.2666982472761724,47_94401
3407,47,Brooklyn,94401,58032,1,2111,0.0004737091425864519,47_94401
3408,47,Brooklyn,94401,58046,593,2111,0.280909521553766,47_94401
3409,47,Brooklyn,94401,58047,489,2111,0.231643770724775,47_94401
3410,47,Brooklyn,94402,59024,968,1998,0.4844844844844845,47_94402
3411,47,Brooklyn,94402,59025,1030,1998,0.5155155155155156,47_94402
3412,47,Brooklyn,94600,58029,167,1344,0.12425595238095238,47_94600
3413,47,Brooklyn,94600,58031,150,1344,0.11160714285714286,47_94600
3414,47,Brooklyn,94600,58032,835,1344,0.6212797619047619,47_94600
3415,47,Brooklyn,94600,58033,192,1344,0.14285714285714285,47_94600
3416,47,Brooklyn,95000,59018,225,1871,0.12025654730090861,47_95000
3417,47,Brooklyn,95000,59019,346,1871,0.18492784607161947,47_95000
3418,47,Brooklyn,95000,59021,1015,1871,0.5424906467129877,47_95000
3419,47,Brooklyn,95000,59022,285,1871,0.15232495991448422,47_95000
3420,47,Brooklyn,95400,59017,223,2714,0.0821665438467207,47_95400
3421,47,Brooklyn,95400,59018,643,2714,0.23691967575534267,47_95400
3422,47,Brooklyn,95400,59020,351,2714,0.12932940309506263,47_95400
3423,47,Brooklyn,95400,59021,418,2714,0.15401621223286663,47_95400
3424,47,Brooklyn,95400,59022,1079,2714,0.39756816507000736,47_95400
3425,47,Brooklyn,95600,59016,187,2476,0.07552504038772213,47_95600
3426,47,Brooklyn,95600,59017,872,2476,0.35218093699515346,47_95600
3427,47,Brooklyn,95600,59018,535,2476,0.21607431340872374,47_95600
3428,47,Brooklyn,95600,59019,882,2476,0.3562197092084006,47_95600
3429,47,Brooklyn,95800,58048,458,2157,0.2123319425127492,47_95800
3430,47,Brooklyn,95800,59016,263,2157,0.12192860454334724,47_95800
3431,47,Brooklyn,95800,59017,399,2157,0.18497913769123783,47_95800
3432,47,Brooklyn,95800,59020,1037,2157,0.4807603152526657,47_95800
3433,47,Brooklyn,96000,58049,1,2,0.5,47_96000
3434,47,Brooklyn,96000,58050,1,2,0.5,47_96000
3435,47,Brooklyn,96200,58048,192,886,0.21670428893905191,47_96200
3436,47,Brooklyn,96200,58050,240,886,0.2708803611738149,47_96200
3437,47,Brooklyn,96200,58056,454,886,0.5124153498871332,47_96200
3438,47,Brooklyn,96400,58056,201,1399,0.14367405289492494,47_96400
3439,47,Brooklyn,96400,58057,454,1399,0.32451751250893496,47_96400
3440,47,Brooklyn,96400,59011,125,1399,0.08934953538241601,47_96400
3441,47,Brooklyn,96400,59015,51,1399,0.036454610436025735,47_96400
3442,47,Brooklyn,96400,59016,568,1399,0.40600428877769834,47_96400
3443,47,Brooklyn,96600,59010,421,1377,0.3057371096586783,47_96600
3444,47,Brooklyn,96600,59011,468,1377,0.33986928104575165,47_96600
3445,47,Brooklyn,96600,59016,488,1377,0.35439360929557007,47_96600
3446,47,Brooklyn,96800,58054,64,915,0.06994535519125683,47_96800
3447,47,Brooklyn,96800,58057,710,915,0.7759562841530054,47_96800
3448,47,Brooklyn,96800,59010,141,915,0.1540983606557377,47_96800
3449,47,Brooklyn,97000,58050,491,1276,0.3847962382445141,47_97000
3450,47,Brooklyn,97000,58054,200,1276,0.15673981191222572,47_97000
3451,47,Brooklyn,97000,58056,585,1276,0.45846394984326017,47_97000
3452,47,Brooklyn,97400,58054,367,1464,0.2506830601092896,47_97400
